site,date,scientific_name,count,lat,lon,zone,mean_temperature,mean_salinity,mean_turbidity
lower_ross,2026-05-28,Lutjanus argentimaculatus,2,-19.26,146.81,Downstream,24.205480379998768,28.134447880770466,23.970221007684373
lower_ross,2026-05-28,Platycephalus spp.,3,-19.26,146.81,Downstream,24.205480379998768,28.134447880770466,23.970221007684373
mid_ross,2026-05-28,Acanthopagrus spp.,0,-19.28,146.78,Middle,24.184442903004527,14.771247645395984,25.807497734995057
mid_ross,2026-05-28,Lates calcarifer,1,-19.28,146.78,Middle,24.184442903004527,14.771247645395984,25.807497734995057
mid_ross,2026-05-28,Lutjanus argentimaculatus,3,-19.28,146.78,Middle,24.184442903004527,14.771247645395984,25.807497734995057
mid_ross,2026-05-28,Platycephalus spp.,1,-19.28,146.78,Middle,24.184442903004527,14.771247645395984,25.807497734995057
ross_mouth,2026-05-28,Acanthopagrus spp.,6,-19.25,146.83,Marine,23.766779852659898,34.02235531961542,24.15842460151605
ross_mouth,2026-05-28,Lates calcarifer,0,-19.25,146.83,Marine,23.766779852659898,34.02235531961542,24.15842460151605
ross_mouth,2026-05-28,Lutjanus argentimaculatus,2,-19.25,146.83,Marine,23.766779852659898,34.02235531961542,24.15842460151605
ross_mouth,2026-05-28,Platycephalus spp.,5,-19.25,146.83,Marine,23.766779852659898,34.02235531961542,24.15842460151605
upper_ross,2026-05-28,Acanthopagrus spp.,0,-19.31,146.74,Upstream,23.740017476861027,5.033286323369626,25.87266799541087
upper_ross,2026-05-28,Lates calcarifer,3,-19.31,146.74,Upstream,23.740017476861027,5.033286323369626,25.87266799541087
upper_ross,2026-05-28,Lutjanus argentimaculatus,1,-19.31,146.74,Upstream,23.740017476861027,5.033286323369626,25.87266799541087
upper_ross,2026-05-28,Platycephalus spp.,1,-19.31,146.74,Upstream,23.740017476861027,5.033286323369626,25.87266799541087
lower_ross,2026-05-29,Acanthopagrus spp.,2,-19.26,146.81,Downstream,24.18519027091467,27.101187665372326,24.32446766854011
lower_ross,2026-05-29,Lates calcarifer,3,-19.26,146.81,Downstream,24.18519027091467,27.101187665372326,24.32446766854011
lower_ross,2026-05-29,Lutjanus argentimaculatus,1,-19.26,146.81,Downstream,24.18519027091467,27.101187665372326,24.32446766854011
lower_ross,2026-05-29,Platycephalus spp.,3,-19.26,146.81,Downstream,24.18519027091467,27.101187665372326,24.32446766854011
mid_ross,2026-05-29,Acanthopagrus spp.,3,-19.28,146.78,Middle,23.860593597403643,15.500524985832138,25.456696807670717
mid_ross,2026-05-29,Lates calcarifer,4,-19.28,146.78,Middle,23.860593597403643,15.500524985832138,25.456696807670717
mid_ross,2026-05-29,Lutjanus argentimaculatus,1,-19.28,146.78,Middle,23.860593597403643,15.500524985832138,25.456696807670717
mid_ross,2026-05-29,Platycephalus spp.,1,-19.28,146.78,Middle,23.860593597403643,15.500524985832138,25.456696807670717
ross_mouth,2026-05-29,Acanthopagrus spp.,7,-19.25,146.83,Marine,24.032464322766195,34.16731834611233,25.432792907132598
ross_mouth,2026-05-29,Lates calcarifer,1,-19.25,146.83,Marine,24.032464322766195,34.16731834611233,25.432792907132598
ross_mouth,2026-05-29,Lutjanus argentimaculatus,1,-19.25,146.83,Marine,24.032464322766195,34.16731834611233,25.432792907132598
ross_mouth,2026-05-29,Platycephalus spp.,6,-19.25,146.83,Marine,24.032464322766195,34.16731834611233,25.432792907132598
upper_ross,2026-05-29,Acanthopagrus spp.,4,-19.31,146.74,Upstream,24.186713158671793,5.313397769844918,23.438216740287782
upper_ross,2026-05-29,Lates calcarifer,6,-19.31,146.74,Upstream,24.186713158671793,5.313397769844918,23.438216740287782
upper_ross,2026-05-29,Lutjanus argentimaculatus,2,-19.31,146.74,Upstream,24.186713158671793,5.313397769844918,23.438216740287782
upper_ross,2026-05-29,Platycephalus spp.,1,-19.31,146.74,Upstream,24.186713158671793,5.313397769844918,23.438216740287782
lower_ross,2026-05-30,Acanthopagrus spp.,1,-19.26,146.81,Downstream,24.075024894470435,27.4147777706922,25.430811062577853
lower_ross,2026-05-30,Lates calcarifer,0,-19.26,146.81,Downstream,24.075024894470435,27.4147777706922,25.430811062577853
lower_ross,2026-05-30,Lutjanus argentimaculatus,1,-19.26,146.81,Downstream,24.075024894470435,27.4147777706922,25.430811062577853
lower_ross,2026-05-30,Platycephalus spp.,1,-19.26,146.81,Downstream,24.075024894470435,27.4147777706922,25.430811062577853
mid_ross,2026-05-30,Acanthopagrus spp.,6,-19.28,146.78,Middle,24.066734869743193,14.206687282916372,25.670968838476686
mid_ross,2026-05-30,Lates calcarifer,2,-19.28,146.78,Middle,24.066734869743193,14.206687282916372,25.670968838476686
mid_ross,2026-05-30,Lutjanus argentimaculatus,0,-19.28,146.78,Middle,24.066734869743193,14.206687282916372,25.670968838476686
mid_ross,2026-05-30,Platycephalus spp.,1,-19.28,146.78,Middle,24.066734869743193,14.206687282916372,25.670968838476686
ross_mouth,2026-05-30,Acanthopagrus spp.,1,-19.25,146.83,Marine,23.90304691731786,33.98601485678379,24.897328873987618
ross_mouth,2026-05-30,Lates calcarifer,2,-19.25,146.83,Marine,23.90304691731786,33.98601485678379,24.897328873987618
ross_mouth,2026-05-30,Lutjanus argentimaculatus,3,-19.25,146.83,Marine,23.90304691731786,33.98601485678379,24.897328873987618
ross_mouth,2026-05-30,Platycephalus spp.,4,-19.25,146.83,Marine,23.90304691731786,33.98601485678379,24.897328873987618
upper_ross,2026-05-30,Acanthopagrus spp.,2,-19.31,146.74,Upstream,24.010381404577473,4.919844370261769,24.646402971170623
upper_ross,2026-05-30,Lates calcarifer,6,-19.31,146.74,Upstream,24.010381404577473,4.919844370261769,24.646402971170623
upper_ross,2026-05-30,Lutjanus argentimaculatus,1,-19.31,146.74,Upstream,24.010381404577473,4.919844370261769,24.646402971170623
upper_ross,2026-05-30,Platycephalus spp.,2,-19.31,146.74,Upstream,24.010381404577473,4.919844370261769,24.646402971170623
